statistic_yyy;according;site_id;marriage_type;female_age_or_spouse1;male_age_or_spouse2;marry_pair;site_id2
110;按登記日期分;桃園市觀音區;不同性別;30歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;29歲;5;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;30歲;7;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;31歲;3;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;32歲;3;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;33歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;34歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;35～39歲;2;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;40～44歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;45～54歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;30歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;26歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;30歲;2;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;31歲;3;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;32歲;4;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;33歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;34歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;35～39歲;6;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;40～44歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;45～54歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;31歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;28歲;2;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;29歲;2;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;30歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;31歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;32歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;33歲;4;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;34歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;35～39歲;7;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;40～44歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;45～54歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;32歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;29歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;30歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;31歲;3;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;32歲;2;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;33歲;3;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;34歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;35～39歲;6;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;40～44歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;45～54歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;33歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;27歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;28歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;29歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;30歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;31歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;32歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;33歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;34歲;4;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;35～39歲;6;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;40～44歲;2;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;45～54歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;34歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;22歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;27歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;28歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;30歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;31歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;32歲;2;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;33歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;34歲;2;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;35～39歲;25;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;40～44歲;9;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;45～54歲;7;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;35～39歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;30歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;31歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;32歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;33歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;34歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;35～39歲;10;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;40～44歲;8;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;45～54歲;6;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;40～44歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;30歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;31歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;32歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;33歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;34歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;35～39歲;2;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;40～44歲;3;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;45～54歲;11;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;55～64歲;7;觀音區
110;按登記日期分;桃園市觀音區;不同性別;45～54歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;30歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;31歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;32歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;33歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;34歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;35～39歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;40～44歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;45～54歲;1;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;55～64歲;3;觀音區
110;按登記日期分;桃園市觀音區;不同性別;55～64歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;30歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;31歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;32歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;33歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;34歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;35～39歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;40～44歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;45～54歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;不同性別;65歲以上;65歲以上;1;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;30歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;31歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;32歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;33歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;34歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;35～39歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;40～44歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;45～54歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;未滿15歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;30歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;31歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;32歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;33歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;34歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;35～39歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;40～44歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;45～54歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;15歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;30歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;31歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;32歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;33歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;34歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;35～39歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;40～44歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;45～54歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;55～64歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;16歲;65歲以上;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;未滿15歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;15歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;16歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;17歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;18歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;19歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;20歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;21歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;22歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;23歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;24歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;25歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;26歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;27歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;28歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;29歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;30歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;31歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;32歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;33歲;0;觀音區
110;按登記日期分;桃園市觀音區;相同性別_男性;17歲;34歲;0;觀音區
